Latitude,Longitude,CD1  (/km^2),CD2  (/km^2),CD3  (/km^2),CD4  (/km^2),WD1 (g/km^2),WD2 (g/km^2),WD3 (g/km^2),WD4 (g/km^2),Sea State,Source,Year,Month,Log_CD1  (/km^2),Log_CD2  (/km^2),Log_CD3  (/km^2),Log_CD4  (/km^2),Log_WD1 (g/km^2),Log_WD2 (g/km^2),Log_WD3 (g/km^2),Log_WD4 (g/km^2),Sea State Normalized,Source_Encoded,Season_Autumn,Season_Spring,Season_Summer,Season_Winter
32.8112,156.4986,0.0,0.0,0.0,0.3,0.0,21.62,0.0,9.75,3.0,M. Eriksen,2012,10,0.0,0.0,0.0,0.262364264467491,0.0,3.1188344706879745,0.0,2.3749057545736716,0.375,5,True,False,False,False
19.4321,156.1433,573.26,0.0,573.26,0.3,0.06,17.57,31.5,9.75,3.0,M. Eriksen,2012,10,6.35308225543587,0.0,6.35308225543587,0.262364264467491,0.05826890812397577,2.9215473753646144,3.481240089335692,2.3749057545736716,0.375,5,True,False,False,False
19.6586,155.1127,0.0,0.0,0.0,0.3,1.23,4.4,0.0,9.75,2.0,M. Eriksen,2012,11,0.0,0.0,0.0,0.262364264467491,0.8020015854720274,1.6863989535702288,0.0,2.3749057545736716,0.25,5,True,False,False,False
20.5115,155.1814,0.0,0.0,617.5,0.3,1.02,30.81,1.23,9.75,3.0,M. Eriksen,2012,11,0.0,0.0,6.427297191832543,0.262364264467491,0.7030975114131134,3.4597807057610526,0.8020015854720274,2.3749057545736716,0.375,5,True,False,False,False
21.5837,155.3391,555.18,0.0,0.0,0.3,0.14,7.77,0.0,9.75,2.0,M. Eriksen,2012,12,6.3210919828649645,0.0,0.0,0.262364264467491,0.13102826240640408,2.1713368063840917,0.0,2.3749057545736716,0.25,5,False,False,False,True
22.4588,155.2998,0.0,0.0,2.5,0.3,1.92,30.77,17.94,9.75,2.0,M. Eriksen,2012,12,0.0,0.0,1.252762968495368,0.262364264467491,1.0715836162801904,3.4585224482814247,2.9412760877579323,2.3749057545736716,0.25,5,False,False,False,True
-31.8065,-91.3445,0.0,0.0,0.0,0.3,0.0,1.02,0.0,9.75,2.0,M. Eriksen,2011,1,0.0,0.0,0.0,0.262364264467491,0.0,0.7030975114131134,0.0,2.3749057545736716,0.25,5,False,False,False,True
-31.5774,-92.3432,0.0,0.0,408.81,0.3,0.41,19.21,11.04,9.75,3.0,M. Eriksen,2011,1,0.0,0.0,6.0156936376544605,0.262364264467491,0.3435897043900769,3.00617753141553,2.488234439880675,2.3749057545736716,0.375,5,False,False,False,True
-31.3878,-93.3457,371.65,0.0,2.5,0.3,1.49,17.1,6.69,9.75,3.0,M. Eriksen,2011,2,5.9206396413277025,0.0,1.252762968495368,0.262364264467491,0.9122827104766162,2.89591193827178,2.0399207835175526,2.3749057545736716,0.375,5,False,False,False,True
-31.1743,-94.3172,766.52,0.0,255.51,0.3,0.31,8.69,4.6,9.75,3.0,M. Eriksen,2011,2,6.643164537753754,0.0,5.547167650205652,0.262364264467491,0.27002713721306015,2.2710944259026746,1.7227665977411035,2.3749057545736716,0.375,5,False,False,False,True
-30.9504,-95.3477,0.0,0.0,658.04,0.3,0.33,5.59,4.28,9.75,3.0,M. Eriksen,2011,2,0.0,0.0,6.490784230687771,0.262364264467491,0.2851789422336624,1.8855533485144158,1.6639260977181702,2.3749057545736716,0.375,5,False,False,False,True
-30.5732,-96.2025,0.0,0.0,2.5,0.3,0.03,31.9,14.63,9.75,3.0,M. Eriksen,2011,3,0.0,0.0,1.252762968495368,0.262364264467491,0.0295588022415444,3.493472657771326,2.749192144433385,2.3749057545736716,0.375,5,False,True,False,False
-30.2413,-97.0948,0.0,0.0,2.5,0.3,2.6,53.59,13.79,9.75,4.0,M. Eriksen,2011,3,0.0,0.0,1.252762968495368,0.262364264467491,1.2809338454620642,3.9998507157936665,2.6939512767227085,2.3749057545736716,0.5,5,False,True,False,False
-29.8994,-97.9295,0.0,0.0,2.5,0.3,3.55,82.61,11.56,9.75,3.0,M. Eriksen,2011,3,0.0,0.0,1.252762968495368,0.262364264467491,1.5151272329628591,4.426163130161966,2.5305171610400525,2.3749057545736716,0.375,5,False,True,False,False
-29.5605,-98.8063,0.0,0.0,511.01,0.3,2.04,94.82,8.18,9.75,3.0,M. Eriksen,2011,6,0.0,0.0,6.238344156098775,0.262364264467491,1.1118575154181303,4.562471431454976,2.217027204632399,2.3749057545736716,0.375,5,False,False,True,False
-29.3441,-99.7966,0.0,0.0,2.5,0.3,4.6,42.88,33.92,9.75,3.0,M. Eriksen,2011,4,0.0,0.0,1.252762968495368,0.262364264467491,1.7227665977411035,3.7814586354070294,3.5530597309714014,2.3749057545736716,0.375,5,False,True,False,False
-29.1922,-100.739,0.0,0.0,2.5,0.3,2.2,263.48,42.36,9.75,2.0,M. Eriksen,2011,5,0.0,0.0,1.252762968495368,0.262364264467491,1.1631508098056809,5.577765634072714,3.769537357131391,2.3749057545736716,0.25,5,False,True,False,False
-29.0453,-101.7302,0.0,0.0,2.5,0.3,20.86,413.61,296.36,9.75,2.0,M. Eriksen,2011,5,0.0,0.0,1.252762968495368,0.262364264467491,3.0846584827483925,6.027338319344187,5.694943525988997,2.3749057545736716,0.25,5,False,True,False,False
-28.8929,-102.5777,0.0,0.0,2.5,0.3,8.69,136.09,74.77,9.75,1.0,M. Eriksen,2011,6,0.0,0.0,1.252762968495368,0.262364264467491,2.2710944259026746,4.920637644447809,4.327702435943282,2.3749057545736716,0.125,5,False,False,True,False
-28.7311,-103.5486,0.0,0.0,2.5,0.3,1.2,73.07,10.16,9.75,2.5,M. Eriksen,2011,6,0.0,0.0,1.252762968495368,0.262364264467491,0.7884573603642702,4.305010592025198,2.412335956953165,2.3749057545736716,0.3125,5,False,False,True,False
-28.5805,-104.3963,0.0,0.0,2.5,0.3,3.53,139.89,26.76,9.75,3.0,M. Eriksen,2011,6,0.0,0.0,1.252762968495368,0.262364264467491,1.5107219394949425,4.947979444065186,3.3235961356386037,2.3749057545736716,0.375,5,False,False,True,False
-28.33,-105.331,0.0,0.0,2.5,0.3,1.36,147.47,36.04,9.75,3.0,M. Eriksen,2011,7,0.0,0.0,1.252762968495368,0.262364264467491,0.8586616190375187,5.000382917631905,3.6119984097779785,2.3749057545736716,0.375,5,False,False,True,False
-28.1885,-106.3073,0.0,0.0,2.5,0.3,0.61,67.76,20.54,9.75,5.0,M. Eriksen,2011,7,0.0,0.0,1.252762968495368,0.262364264467491,0.4762341789963716,4.230622180514649,3.0699116717282426,2.3749057545736716,0.625,5,False,False,True,False
-27.8781,-107.246,0.0,0.0,292.01,0.3,0.32,33.29,4.96,9.75,4.0,M. Eriksen,2011,8,0.0,0.0,5.680206738127495,0.262364264467491,0.2776317365982795,3.534853766474829,1.7850704810772584,2.3749057545736716,0.5,5,False,False,True,False
-27.5502,-108.0495,0.0,0.0,2.5,0.3,2.08,323.66,49.28,9.75,3.0,M. Eriksen,2011,8,0.0,0.0,1.252762968495368,0.262364264467491,1.1249295969854831,5.782778480882699,3.917607383722047,2.3749057545736716,0.375,5,False,False,True,False
-27.2818,-108.9362,0.0,0.0,2.5,0.3,0.0,186.12,19.95,9.75,2.0,M. Eriksen,2011,9,0.0,0.0,1.252762968495368,0.262364264467491,0.0,5.2317501222759235,3.0421386463681466,2.3749057545736716,0.25,5,True,False,False,False
-21.049,68.4367,0.0,0.0,2.5,0.3,0.0,1.35,579.2,9.75,2.0,M. Eriksen,2010,1,0.0,0.0,1.252762968495368,0.262364264467491,0.0,0.8544153281560676,6.363372871687304,2.3749057545736716,0.25,5,False,False,False,True
-20.6787,64.942,0.0,0.0,2.5,0.3,12.28,967.9,25.865000000000002,9.75,2.5,M. Eriksen,2010,2,0.0,0.0,1.252762968495368,0.262364264467491,2.5862591440482876,6.876161407390958,3.290824324180785,2.3749057545736716,0.3125,5,False,False,False,True
-20.2472,61.6722,0.0,0.0,2.5,0.3,0.21,21.66,88.28,9.75,2.5,M. Eriksen,2010,3,0.0,0.0,1.252762968495368,0.262364264467491,0.19062035960864973,3.12060125559986,4.491777498633001,2.3749057545736716,0.3125,5,False,True,False,False
43.6823,7.699,0.0,0.0,2.5,0.3,1.2,51.56,25.865000000000002,9.75,1.0,F.Galgani,2010,10,0.0,0.0,1.252762968495368,0.262364264467491,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.125,1,True,False,False,False
43.7653,8.0349,0.0,0.0,2.5,0.3,1.2,51.56,25.865000000000002,9.75,1.0,F.Galgani,2010,10,0.0,0.0,1.252762968495368,0.262364264467491,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.125,1,True,False,False,False
44.1738,8.9859,0.0,0.0,2.5,0.3,1.2,51.56,25.865000000000002,9.75,1.0,F.Galgani,2010,11,0.0,0.0,1.252762968495368,0.262364264467491,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.125,1,True,False,False,False
44.2934,9.2035,0.0,0.0,2.5,0.3,1.2,51.56,25.865000000000002,9.75,1.0,F.Galgani,2010,11,0.0,0.0,1.252762968495368,0.262364264467491,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.125,1,True,False,False,False
43.8789,9.3394,0.0,0.0,2.5,0.3,1.2,51.56,25.865000000000002,9.75,1.0,F.Galgani,2010,12,0.0,0.0,1.252762968495368,0.262364264467491,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.125,1,False,False,False,True
43.3003,5.246,0.0,0.0,0.0,0.3,1.2,51.56,25.865000000000002,9.75,4.0,F.Galgani,2010,1,0.0,0.0,0.0,0.262364264467491,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.5,1,False,False,False,True
43.2609,4.9354,0.0,0.0,2.5,0.3,1.2,51.56,25.865000000000002,9.75,4.0,F.Galgani,2010,1,0.0,0.0,1.252762968495368,0.262364264467491,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.5,1,False,False,False,True
43.0098,4.3971,0.0,0.0,2.5,0.3,1.2,51.56,25.865000000000002,9.75,5.0,F.Galgani,2010,1,0.0,0.0,1.252762968495368,0.262364264467491,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.625,1,False,False,False,True
42.8136,3.9276,0.0,0.0,2.5,0.3,1.2,51.56,25.865000000000002,9.75,5.0,F.Galgani,2010,1,0.0,0.0,1.252762968495368,0.262364264467491,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.625,1,False,False,False,True
42.5295,3.1341,0.0,0.0,2.5,0.3,1.2,51.56,25.865000000000002,9.75,5.0,F.Galgani,2010,2,0.0,0.0,1.252762968495368,0.262364264467491,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.625,1,False,False,False,True
42.4627,3.3037,0.0,0.0,2.5,0.3,1.2,51.56,25.865000000000002,9.75,5.0,F.Galgani,2010,2,0.0,0.0,1.252762968495368,0.262364264467491,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.625,1,False,False,False,True
42.3302,3.4784,0.0,0.0,2.5,0.3,1.2,51.56,25.865000000000002,9.75,5.0,F.Galgani,2010,2,0.0,0.0,1.252762968495368,0.262364264467491,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.625,1,False,False,False,True
42.2513,3.6462,0.0,0.0,2.5,0.3,1.2,51.56,25.865000000000002,9.75,5.0,F.Galgani,2010,2,0.0,0.0,1.252762968495368,0.262364264467491,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.625,1,False,False,False,True
42.2428,8.5225,0.0,0.0,2.5,0.3,1.2,51.56,25.865000000000002,9.75,4.0,F.Galgani,2010,7,0.0,0.0,1.252762968495368,0.262364264467491,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.5,1,False,False,True,False
42.3235,8.5842,0.0,0.0,2.5,0.3,1.2,51.56,25.865000000000002,9.75,4.0,F.Galgani,2010,7,0.0,0.0,1.252762968495368,0.262364264467491,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.5,1,False,False,True,False
43.5743,7.393,0.0,0.0,2.5,0.3,1.2,51.56,25.865000000000002,9.75,4.0,F.Galgani,2010,7,0.0,0.0,1.252762968495368,0.262364264467491,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.5,1,False,False,True,False
-60.3388,-60.5325,0.0,0.0,0.0,0.3,56.14,0.44,0.0,9.75,2.0,M. Eriksen,2011,3,0.0,0.0,0.0,0.262364264467491,4.045504396802627,0.3646431135879093,0.0,2.3749057545736716,0.25,5,False,True,False,False
14.5557,160.7487,0.0,0.0,2.5,0.0,1.2,51.56,25.865000000000002,0.0,3.0,H. Carson,2012,7,0.0,0.0,1.252762968495368,0.0,0.7884573603642702,3.961955374176355,3.290824324180785,0.0,0.375,2,False,False,True,False
15.7948,159.2038,0.0,0.0,2.5,0.0,1.2,51.56,25.865000000000002,0.0,3.0,H. Carson,2012,8,0.0,0.0,1.252762968495368,0.0,0.7884573603642702,3.961955374176355,3.290824324180785,0.0,0.375,2,False,False,True,False
17.4933,157.535,0.0,0.0,2.5,0.0,1.2,51.56,25.865000000000002,0.0,3.0,H. Carson,2012,9,0.0,0.0,1.252762968495368,0.0,0.7884573603642702,3.961955374176355,3.290824324180785,0.0,0.375,2,True,False,False,False
19.3057,156.22,0.0,0.0,2.5,0.0,1.2,51.56,25.865000000000002,0.0,3.0,H. Carson,2012,10,0.0,0.0,1.252762968495368,0.0,0.7884573603642702,3.961955374176355,3.290824324180785,0.0,0.375,2,True,False,False,False
22.0512,155.4182,0.0,0.0,2.5,12.19,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2012,12,0.0,0.0,1.252762968495368,2.579458966729223,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,False,False,False,True
36.27,-148.5395,0.0,0.0,2.5,98.92,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2009,9,0.0,0.0,1.252762968495368,4.604369865817322,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,True,False,False,False
35.6247,-139.8972,0.0,0.0,2.5,6.92,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2009,12,0.0,0.0,1.252762968495368,2.0693912058263346,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,False,False,False,True
34.7433,-131.535,0.0,0.0,2.5,0.5,1.2,51.56,25.865000000000002,25.08,3.0,H. Carson,2009,1,0.0,0.0,1.252762968495368,0.4054651081081644,0.7884573603642702,3.961955374176355,3.290824324180785,3.261168737058452,0.375,2,False,False,False,True
34.6683,-129.1617,0.0,0.0,2.5,0.52,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2009,2,0.0,0.0,1.252762968495368,0.41871033485818504,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,False,False,False,True
31.6442,-158.0152,0.0,0.0,2.5,0.0,1.2,51.56,25.865000000000002,0.0,3.0,H. Carson,2010,2,0.0,0.0,1.252762968495368,0.0,0.7884573603642702,3.961955374176355,3.290824324180785,0.0,0.375,2,False,False,False,True
33.1199,-158.1481,0.0,0.0,2.5,1.37,1.2,51.56,25.865000000000002,68.6,3.0,H. Carson,2010,3,0.0,0.0,1.252762968495368,0.8628899551470398,0.7884573603642702,3.961955374176355,3.290824324180785,4.242764567340374,0.375,2,False,True,False,False
33.6833,-158.05,0.0,0.0,2.5,6.97,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2010,3,0.0,0.0,1.252762968495368,2.075684492802124,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,False,True,False,False
34.05,-157.9833,0.0,0.0,2.5,1.26,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2010,3,0.0,0.0,1.252762968495368,0.8153648132841945,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,False,True,False,False
35.5667,-157.5833,0.0,0.0,2.5,8.23,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2010,4,0.0,0.0,1.252762968495368,2.222459048514761,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,False,True,False,False
35.4167,-157.4,0.0,0.0,2.5,4.77,1.2,51.56,25.865000000000002,381.87,3.0,H. Carson,2010,1,0.0,0.0,1.252762968495368,1.7526720805200082,0.7884573603642702,3.961955374176355,3.290824324180785,5.947695505975275,0.375,2,False,False,False,True
34.4279,-155.8867,0.0,0.0,2.5,3.13,1.2,51.56,25.865000000000002,651.23,3.0,H. Carson,2010,5,0.0,0.0,1.252762968495368,1.4182774069729414,0.7884573603642702,3.961955374176355,3.290824324180785,6.480397260457409,0.375,2,False,True,False,False
33.885,-155.53,0.0,0.0,2.5,0.0,1.2,51.56,25.865000000000002,0.0,3.0,H. Carson,2010,5,0.0,0.0,1.252762968495368,0.0,0.7884573603642702,3.961955374176355,3.290824324180785,0.0,0.375,2,False,True,False,False
33.2667,-154.5,0.0,0.0,2.5,11.72,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2010,6,0.0,0.0,1.252762968495368,2.543175557911976,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,False,False,True,False
33.3667,-154.25,0.0,0.0,2.5,32.46,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2010,6,0.0,0.0,1.252762968495368,3.510350695558678,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,False,False,True,False
32.3608,-152.7967,0.0,0.0,2.5,15.57,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2010,7,0.0,0.0,1.252762968495368,2.8075938314384716,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,False,False,True,False
32.3193,-151.3663,0.0,0.0,2.5,1.0,1.2,51.56,25.865000000000002,80.03,3.0,H. Carson,2010,8,0.0,0.0,1.252762968495368,0.6931471805599453,0.7884573603642702,3.961955374176355,3.290824324180785,4.394819456472634,0.375,2,False,False,True,False
33.8843,-148.678,0.0,0.0,2.5,2.19,1.2,51.56,25.865000000000002,151.35,3.0,H. Carson,2010,9,0.0,0.0,1.252762968495368,1.1600209167967532,0.7884573603642702,3.961955374176355,3.290824324180785,5.026180505431718,0.375,2,True,False,False,False
34.9017,-147.2349,0.0,0.0,2.5,0.0,1.2,51.56,25.865000000000002,0.0,3.0,H. Carson,2010,10,0.0,0.0,1.252762968495368,0.0,0.7884573603642702,3.961955374176355,3.290824324180785,0.0,0.375,2,True,False,False,False
35.7317,-146.0215,0.0,0.0,2.5,6.02,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2010,11,0.0,0.0,1.252762968495368,1.9487632180377197,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,True,False,False,False
35.1167,-153.1667,0.0,0.0,2.5,6.96,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2010,1,0.0,0.0,1.252762968495368,2.0744289998562917,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,False,False,False,True
37.2667,-151.9,0.0,0.0,2.5,10.93,1.2,51.56,25.865000000000002,246.07,3.0,H. Carson,2010,4,0.0,0.0,1.252762968495368,2.4790562361098245,0.7884573603642702,3.961955374176355,3.290824324180785,5.50967169728727,0.375,2,False,True,False,False
36.9833,-150.8167,0.0,0.0,2.5,13.02,1.2,51.56,25.865000000000002,900.48,3.0,H. Carson,2010,5,0.0,0.0,1.252762968495368,2.640484881606444,0.7884573603642702,3.961955374176355,3.290824324180785,6.8040378571504645,0.375,2,False,True,False,False
36.9,-149.3,0.0,0.0,2.5,33.46,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2010,6,0.0,0.0,1.252762968495368,3.5397992310997837,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,False,False,True,False
37.1667,-146.0833,0.0,0.0,2.5,17.1,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2010,8,0.0,0.0,1.252762968495368,2.89591193827178,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,False,False,True,False
34.23,-162.1567,0.0,0.0,2.5,19.33,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2010,4,0.0,0.0,1.252762968495368,3.012097627640255,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,False,True,False,False
40.1867,-162.3583,0.0,0.0,2.5,48.93,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2010,8,0.0,0.0,1.252762968495368,3.910622024512518,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,False,False,True,False
41.8767,-161.3617,0.0,0.0,2.5,12.96,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2010,7,0.0,0.0,1.252762968495368,2.6361960973342264,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,False,False,True,False
44.1433,-158.7833,0.0,0.0,2.5,0.0,1.2,51.56,25.865000000000002,0.0,3.0,H. Carson,2010,10,0.0,0.0,1.252762968495368,0.0,0.7884573603642702,3.961955374176355,3.290824324180785,0.0,0.375,2,True,False,False,False
37.7667,-144.6333,0.0,0.0,2.5,0.0,1.2,51.56,25.865000000000002,0.0,3.0,H. Carson,2010,2,0.0,0.0,1.252762968495368,0.0,0.7884573603642702,3.961955374176355,3.290824324180785,0.0,0.375,2,False,False,False,True
38.2167,-142.4833,0.0,0.0,2.5,11.3,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2010,3,0.0,0.0,1.252762968495368,2.509599262378372,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,False,True,False,False
33.3667,-154.7333,0.0,0.0,2.5,8.13,1.2,51.56,25.865000000000002,416.76,3.0,H. Carson,2010,7,0.0,0.0,1.252762968495368,2.211565694606877,0.7884573603642702,3.961955374176355,3.290824324180785,6.034907104950818,0.375,2,False,False,True,False
33.5167,-154.8833,0.0,0.0,2.5,13.95,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2010,7,0.0,0.0,1.252762968495368,2.7047112998366956,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,False,False,True,False
35.2167,-153.2667,0.0,0.0,2.5,75.94,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2010,8,0.0,0.0,1.252762968495368,4.343025897324149,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,False,False,True,False
35.2167,-153.2667,0.0,0.0,2.5,32.54,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2010,8,0.0,0.0,1.252762968495368,3.5127387563950627,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,False,False,True,False
36.1,-151.7833,0.0,0.0,2.5,131.72,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2010,9,0.0,0.0,1.252762968495368,4.888241645882189,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,True,False,False,False
32.3333,-155.9333,0.0,0.0,2.5,5.04,1.2,51.56,25.865000000000002,113.34,3.0,H. Carson,2010,9,0.0,0.0,1.252762968495368,1.7984040119467235,0.7884573603642702,3.961955374176355,3.290824324180785,4.7391764658358255,0.375,2,True,False,False,False
31.6,-157.4333,0.0,0.0,2.5,31.09,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2010,6,0.0,0.0,1.252762968495368,3.4685444551217657,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,False,False,True,False
36.2167,-151.5,0.0,0.0,2.5,44.52,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2010,9,0.0,0.0,1.252762968495368,3.8181517898180757,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,True,False,False,False
37.1833,-148.6,0.0,0.0,2.5,30.8,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2010,10,0.0,0.0,1.252762968495368,3.459466289786131,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,True,False,False,False
29.65,-156.0833,0.0,0.0,2.5,5.88,1.2,51.56,25.865000000000002,406.65,3.0,H. Carson,2010,8,0.0,0.0,1.252762968495368,1.9286186519452522,0.7884573603642702,3.961955374176355,3.290824324180785,6.01040896310892,0.375,2,False,False,True,False
29.65,-156.0833,0.0,0.0,2.5,17.64,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2010,1,0.0,0.0,1.252762968495368,2.925309809257445,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,False,False,False,True
33.9,-155.0833,0.0,0.0,2.5,4.58,1.2,51.56,25.865000000000002,316.72,3.0,H. Carson,2010,3,0.0,0.0,1.252762968495368,1.7191887763932197,0.7884573603642702,3.961955374176355,3.290824324180785,5.761170491764932,0.375,2,False,True,False,False
33.9,-155.0833,0.0,0.0,2.5,9.16,1.2,51.56,25.865000000000002,457.91,3.0,H. Carson,2010,3,0.0,0.0,1.252762968495368,2.318458442150336,0.7884573603642702,3.961955374176355,3.290824324180785,6.128854112403284,0.375,2,False,True,False,False
35.45,-154.5167,0.0,0.0,2.5,6.24,1.2,51.56,25.865000000000002,9.75,3.0,H. Carson,2010,4,0.0,0.0,1.252762968495368,1.979621206397625,0.7884573603642702,3.961955374176355,3.290824324180785,2.3749057545736716,0.375,2,False,True,False,False
37.7333,-150.95,0.0,0.0,2.5,4.05,1.2,51.56,25.865000000000002,202.53,3.0,H. Carson,2010,6,0.0,0.0,1.252762968495368,1.6193882432872684,0.7884573603642702,3.961955374176355,3.290824324180785,5.315813414164788,0.375,2,False,False,True,False
41.4333,-145.0333,0.0,0.0,2.5,5.81,1.2,51.56,25.865000000000002,290.29,3.0,H. Carson,2010,9,0.0,0.0,1.252762968495368,1.918392120161421,0.7884573603642702,3.961955374176355,3.290824324180785,5.67431933450556,0.375,2,True,False,False,False
41.9833,-143.2167,0.0,0.0,2.5,0.0,1.2,51.56,25.865000000000002,0.0,3.0,H. Carson,2010,10,0.0,0.0,1.252762968495368,0.0,0.7884573603642702,3.961955374176355,3.290824324180785,0.0,0.375,2,True,False,False,False
36.25,-146.9333,0.0,0.0,2.5,0.0,1.2,51.56,25.865000000000002,0.0,3.0,H. Carson,2010,2,0.0,0.0,1.252762968495368,0.0,0.7884573603642702,3.961955374176355,3.290824324180785,0.0,0.375,2,False,False,False,True
37.6333,-146.0167,0.0,0.0,2.5,0.7,1.2,51.56,25.865000000000002,34.92,3.0,H. Carson,2010,3,0.0,0.0,1.252762968495368,0.5306282510621704,0.7884573603642702,3.961955374176355,3.290824324180785,3.581294243433999,0.375,2,False,True,False,False
37.8667,-143.3333,0.0,0.0,2.5,1.86,1.2,51.56,25.865000000000002,627.97,3.0,H. Carson,2010,4,0.0,0.0,1.252762968495368,1.0508216248317612,0.7884573603642702,3.961955374176355,3.290824324180785,6.444083560809433,0.375,2,False,True,False,False
38.0833,-141.0167,0.0,0.0,2.5,1.44,1.2,51.56,25.865000000000002,143.67,3.0,H. Carson,2010,5,0.0,0.0,1.252762968495368,0.8919980393051105,0.7884573603642702,3.961955374176355,3.290824324180785,4.974455286641499,0.375,2,False,True,False,False
38.1667,-137.6833,0.0,0.0,2.5,10.47,1.2,51.56,25.865000000000002,717.39,3.0,H. Carson,2010,6,0.0,0.0,1.252762968495368,2.4397349311412793,0.7884573603642702,3.961955374176355,3.290824324180785,6.577012597069282,0.375,2,False,False,True,False
